Time,Raw Gauge Height,Adjusted Gauge Height
9/3/2025 19:30,13.099,0.40852
9/3/2025 19:45,13.099,0.40852
9/3/2025 20:00,13.101,0.41052
9/3/2025 20:15,13.101,0.41052
9/3/2025 20:30,13.101,0.41052
9/3/2025 20:45,13.101,0.41052
9/3/2025 21:00,13.101,0.41052
9/3/2025 21:15,13.101,0.41052
9/3/2025 21:30,13.101,0.41052
9/3/2025 21:45,13.101,0.41052
9/3/2025 22:00,13.101,0.41052
9/3/2025 22:15,13.101,0.41052
9/3/2025 22:30,13.101,0.41052
9/3/2025 22:45,13.101,0.41052
9/3/2025 23:00,13.101,0.41052
9/3/2025 23:15,13.101,0.41052
9/3/2025 23:30,13.101,0.41052
9/3/2025 23:45,13.101,0.41052
9/4/2025 0:00,13.101,0.41052
9/4/2025 0:15,13.101,0.41052
9/4/2025 0:30,13.101,0.41052
9/4/2025 0:45,13.101,0.41052
9/4/2025 1:00,13.102,0.41152
9/4/2025 1:15,13.102,0.41152
9/4/2025 1:30,13.102,0.41152
9/4/2025 1:45,13.101,0.41052
9/4/2025 2:00,13.102,0.41152
9/4/2025 2:15,13.102,0.41152
9/4/2025 2:30,13.102,0.41152
9/4/2025 2:45,13.102,0.41152
9/4/2025 3:00,13.102,0.41152
9/4/2025 3:15,13.102,0.41152
9/4/2025 3:30,13.102,0.41152
9/4/2025 3:45,13.102,0.41152
9/4/2025 4:00,13.102,0.41152
9/4/2025 4:15,13.102,0.41152
9/4/2025 4:30,13.102,0.41152
9/4/2025 4:45,13.102,0.41152
9/4/2025 5:00,13.102,0.41152
9/4/2025 5:15,13.102,0.41152
9/4/2025 5:30,13.102,0.41152
9/4/2025 5:45,13.102,0.41152
9/4/2025 6:00,13.102,0.41152
9/4/2025 6:15,13.102,0.41152
9/4/2025 6:30,13.102,0.41152
9/4/2025 6:45,13.102,0.41152
9/4/2025 7:00,13.101,0.41052
9/4/2025 7:15,13.102,0.41152
9/4/2025 7:30,13.102,0.41152
9/4/2025 7:45,13.101,0.41052
9/4/2025 8:00,13.101,0.41052
9/4/2025 8:15,13.101,0.41052
9/4/2025 8:30,13.101,0.41052
9/4/2025 8:45,13.101,0.41052
9/4/2025 9:00,13.101,0.41052
9/4/2025 9:15,13.101,0.41052
9/4/2025 9:30,13.101,0.41052
9/4/2025 9:45,13.102,0.41152
9/4/2025 10:00,13.101,0.41052
9/4/2025 10:15,13.101,0.41052
9/4/2025 10:30,13.101,0.41052
9/4/2025 10:45,13.101,0.41052
9/4/2025 11:00,13.101,0.41052
9/4/2025 11:15,13.099,0.40852
9/4/2025 11:30,13.099,0.40852
9/4/2025 11:45,13.099,0.40852
9/4/2025 12:00,13.099,0.40852
9/4/2025 12:15,13.099,0.40852
9/4/2025 12:30,13.099,0.40852
9/4/2025 12:45,13.099,0.40852
9/4/2025 13:00,13.101,0.41052
9/4/2025 13:15,13.099,0.40852
9/4/2025 13:30,13.099,0.40852
9/4/2025 13:45,13.099,0.40852
9/4/2025 14:00,13.099,0.40852
9/4/2025 14:15,13.101,0.41052
9/4/2025 14:30,13.099,0.40852
9/4/2025 14:45,13.099,0.40852
9/4/2025 15:00,13.099,0.40852
9/4/2025 15:15,13.101,0.41052
9/4/2025 15:30,13.101,0.41052
9/4/2025 15:45,13.101,0.41052
9/4/2025 16:00,13.101,0.41052
9/4/2025 16:15,13.101,0.41052
9/4/2025 16:30,13.099,0.40852
9/4/2025 16:45,13.101,0.41052
9/4/2025 17:00,13.099,0.40852
9/4/2025 17:15,13.099,0.40852
9/4/2025 17:30,13.099,0.40852
9/4/2025 17:45,13.099,0.40852
9/4/2025 18:00,13.099,0.40852
9/4/2025 18:15,13.099,0.40852
9/4/2025 18:30,13.099,0.40852
9/4/2025 18:45,13.099,0.40852
9/4/2025 19:00,13.099,0.40852
9/4/2025 19:15,13.099,0.40852
9/4/2025 19:30,13.099,0.40852
9/4/2025 19:45,13.099,0.40852
9/4/2025 20:00,13.099,0.40852
9/4/2025 20:15,13.099,0.40852
9/4/2025 20:30,13.099,0.40852
9/4/2025 20:45,13.099,0.40852
9/4/2025 21:00,13.099,0.40852
9/4/2025 21:15,13.099,0.40852
9/4/2025 21:30,13.099,0.40852
9/4/2025 21:45,13.099,0.40852
9/4/2025 22:00,13.099,0.40852
9/4/2025 22:15,13.099,0.40852
9/4/2025 22:30,13.101,0.41052
9/4/2025 22:45,13.115,0.42452
9/4/2025 23:00,13.155,0.46452
9/4/2025 23:15,13.222,0.53152
9/4/2025 23:30,13.246,0.55552
9/4/2025 23:45,13.245,0.55452
9/5/2025 0:00,13.23,0.53952
9/5/2025 0:15,13.211,0.52052
9/5/2025 0:30,13.194,0.50352
9/5/2025 0:45,13.181,0.49052
9/5/2025 1:00,13.174,0.48352
9/5/2025 1:15,13.173,0.48252
9/5/2025 1:30,13.171,0.48052
9/5/2025 1:45,13.171,0.48052
9/5/2025 2:00,13.173,0.48252
9/5/2025 2:15,13.171,0.48052
9/5/2025 2:30,13.173,0.48252
9/5/2025 2:45,13.173,0.48252
9/5/2025 3:00,13.173,0.48252
9/5/2025 3:15,13.171,0.48052
9/5/2025 3:30,13.167,0.47652
9/5/2025 3:45,13.166,0.47552
9/5/2025 4:00,13.164,0.47352
9/5/2025 4:15,13.16,0.46952
9/5/2025 4:30,13.159,0.46852
9/5/2025 4:45,13.157,0.46652
9/5/2025 5:00,13.155,0.46452
9/5/2025 5:15,13.152,0.46152
9/5/2025 5:30,13.152,0.46152
9/5/2025 5:45,13.15,0.45952
9/5/2025 6:00,13.148,0.45752
9/5/2025 6:15,13.145,0.45452
9/5/2025 6:30,13.143,0.45252
9/5/2025 6:45,13.141,0.45052
9/5/2025 7:00,13.139,0.44852
9/5/2025 7:15,13.137,0.44652
9/5/2025 7:30,13.136,0.44552
9/5/2025 7:45,13.136,0.44552
9/5/2025 8:00,13.134,0.44352
9/5/2025 8:15,13.134,0.44352
9/5/2025 8:30,13.134,0.44352
9/5/2025 8:45,13.132,0.44152
9/5/2025 9:00,13.132,0.44152
9/5/2025 9:15,13.13,0.43952
9/5/2025 9:30,13.13,0.43952
9/5/2025 9:45,13.13,0.43952
9/5/2025 10:00,13.13,0.43952
9/5/2025 10:15,13.129,0.43852
9/5/2025 10:30,13.13,0.43952
9/5/2025 10:45,13.13,0.43952
9/5/2025 11:00,13.132,0.44152
9/5/2025 11:15,13.134,0.44352
9/5/2025 11:30,13.134,0.44352
9/5/2025 11:45,13.136,0.44552
9/5/2025 12:00,13.136,0.44552
9/5/2025 12:15,13.136,0.44552
9/5/2025 12:30,13.136,0.44552
9/5/2025 12:45,13.134,0.44352
9/5/2025 13:00,13.136,0.44552
9/5/2025 13:15,13.132,0.44152
9/5/2025 13:30,13.13,0.43952
9/5/2025 13:45,13.13,0.43952
9/5/2025 14:00,13.13,0.43952
9/5/2025 14:15,13.129,0.43852
9/5/2025 14:30,13.129,0.43852
9/5/2025 14:45,13.129,0.43852
9/5/2025 15:00,13.129,0.43852
9/5/2025 15:15,13.129,0.43852
9/5/2025 15:30,13.127,0.43652
9/5/2025 15:45,13.127,0.43652
9/5/2025 16:00,13.129,0.43852
9/5/2025 16:15,13.129,0.43852
9/5/2025 16:30,13.129,0.43852
9/5/2025 16:45,13.127,0.43652
9/5/2025 17:00,13.129,0.43852
9/5/2025 17:15,13.129,0.43852
9/5/2025 17:30,13.127,0.43652
9/5/2025 17:45,13.127,0.43652
9/5/2025 18:00,13.127,0.43652
9/5/2025 18:15,13.127,0.43652
9/5/2025 18:30,13.129,0.43852
9/5/2025 18:45,13.127,0.43652
9/5/2025 19:00,13.127,0.43652
9/5/2025 19:15,13.127,0.43652
9/5/2025 19:30,13.129,0.43852
9/5/2025 19:45,13.127,0.43652
9/5/2025 20:00,13.129,0.43852
9/5/2025 20:15,13.129,0.43852
9/5/2025 20:30,13.127,0.43652
9/5/2025 20:45,13.129,0.43852
9/5/2025 21:00,13.127,0.43652
9/5/2025 21:15,13.129,0.43852
9/5/2025 21:30,13.129,0.43852
9/5/2025 21:45,13.129,0.43852
9/5/2025 22:00,13.129,0.43852
9/5/2025 22:15,13.129,0.43852
9/5/2025 22:30,13.129,0.43852
9/5/2025 22:45,13.129,0.43852
9/5/2025 23:00,13.129,0.43852
9/5/2025 23:15,13.129,0.43852
9/5/2025 23:30,13.127,0.43652
9/5/2025 23:45,13.127,0.43652
9/6/2025 0:00,13.127,0.43652
9/6/2025 0:15,13.127,0.43652
9/6/2025 0:30,13.127,0.43652
9/6/2025 0:45,13.127,0.43652
9/6/2025 1:00,13.127,0.43652
9/6/2025 1:15,13.125,0.43452
9/6/2025 1:30,13.125,0.43452
9/6/2025 1:45,13.127,0.43652
9/6/2025 2:00,13.123,0.43252
9/6/2025 2:15,13.123,0.43252
9/6/2025 2:30,13.125,0.43452
9/6/2025 2:45,13.127,0.43652
9/6/2025 3:00,13.123,0.43252
9/6/2025 3:15,13.125,0.43452
9/6/2025 3:30,13.123,0.43252
9/6/2025 3:45,13.125,0.43452
9/6/2025 4:00,13.123,0.43252
9/6/2025 4:15,13.125,0.43452
9/6/2025 4:30,13.123,0.43252
9/6/2025 4:45,13.123,0.43252
9/6/2025 5:00,13.123,0.43252
9/6/2025 5:15,13.123,0.43252
9/6/2025 5:30,13.123,0.43252
9/6/2025 5:45,13.123,0.43252
9/6/2025 6:00,13.123,0.43252
9/6/2025 6:15,13.123,0.43252
9/6/2025 6:30,13.123,0.43252
9/6/2025 6:45,13.123,0.43252
9/6/2025 7:00,13.123,0.43252
9/6/2025 7:15,13.123,0.43252
9/6/2025 7:30,13.123,0.43252
9/6/2025 7:45,13.122,0.43152
9/6/2025 8:00,13.122,0.43152
9/6/2025 8:15,13.122,0.43152
9/6/2025 8:30,13.123,0.43252
9/6/2025 8:45,13.122,0.43152
9/6/2025 9:00,13.122,0.43152
9/6/2025 9:15,13.122,0.43152
9/6/2025 9:30,13.122,0.43152
9/6/2025 9:45,13.122,0.43152
9/6/2025 10:00,13.122,0.43152
9/6/2025 10:15,13.122,0.43152
9/6/2025 10:30,13.12,0.42952
9/6/2025 10:45,13.12,0.42952
9/6/2025 11:00,13.122,0.43152
9/6/2025 11:15,13.12,0.42952
9/6/2025 11:30,13.12,0.42952
9/6/2025 11:45,13.122,0.43152
9/6/2025 12:00,13.123,0.43252
9/6/2025 12:15,13.15,0.45952
9/6/2025 12:30,15,2.30952
9/6/2025 12:45,15,2.30952
9/6/2025 13:00,15,2.30952
9/6/2025 13:15,15,2.30952
9/6/2025 13:30,15,2.30952
9/6/2025 13:45,15,2.30952
9/6/2025 14:00,15,2.30952
9/6/2025 14:15,15,2.30952
9/6/2025 14:30,15,2.30952
9/6/2025 14:45,15,2.30952
9/6/2025 15:00,15,2.30952
9/6/2025 15:15,15,2.30952
9/6/2025 15:30,15,2.30952
9/6/2025 15:45,15,2.30952
9/6/2025 16:00,15,2.30952
9/6/2025 16:15,15,2.30952
9/6/2025 16:30,15,2.30952
9/6/2025 16:45,15,2.30952
9/6/2025 17:00,15,2.30952
9/6/2025 17:15,15,2.30952
9/6/2025 17:30,15,2.30952
9/6/2025 17:45,15,2.30952
9/6/2025 18:00,15,2.30952
9/6/2025 18:15,15,2.30952
9/6/2025 18:30,15,2.30952
9/6/2025 18:45,15,2.30952
9/6/2025 19:00,15,2.30952
9/6/2025 19:15,15,2.30952
9/6/2025 19:30,15,2.30952
9/6/2025 19:45,15,2.30952
9/6/2025 20:00,15,2.30952
9/6/2025 20:15,15,2.30952
9/6/2025 20:30,15,2.30952
9/6/2025 20:45,15,2.30952
9/6/2025 21:00,15,2.30952
9/6/2025 21:15,15,2.30952
9/6/2025 21:30,15,2.30952
9/6/2025 21:45,15,2.30952
9/6/2025 22:00,15,2.30952
9/6/2025 22:15,15,2.30952
9/6/2025 22:30,15,2.30952
9/6/2025 22:45,15,2.30952
9/6/2025 23:00,15,2.30952
9/6/2025 23:15,15,2.30952
9/6/2025 23:30,15,2.30952
9/6/2025 23:45,15,2.30952
9/7/2025 0:00,15,2.30952
9/7/2025 0:15,15,2.30952
9/7/2025 0:30,15,2.30952
9/7/2025 0:45,15,2.30952
9/7/2025 1:00,15,2.30952
9/7/2025 1:15,15,2.30952
9/7/2025 1:30,15,2.30952
9/7/2025 1:45,15,2.30952
9/7/2025 2:00,15,2.30952
9/7/2025 2:15,15,2.30952
9/7/2025 2:30,15,2.30952
9/7/2025 2:45,15,2.30952
9/7/2025 3:00,15,2.30952
9/7/2025 3:15,15,2.30952
9/7/2025 3:30,15,2.30952
9/7/2025 3:45,15,2.30952
9/7/2025 4:00,15,2.30952
9/7/2025 4:15,15,2.30952
9/7/2025 4:30,15,2.30952
9/7/2025 4:45,15,2.30952
9/7/2025 5:00,15,2.30952
9/7/2025 5:15,15,2.30952
9/7/2025 5:30,15,2.30952
9/7/2025 5:45,15,2.30952
9/7/2025 6:00,15,2.30952
9/7/2025 6:15,13.211,0.52052
9/7/2025 6:30,15,2.30952
9/7/2025 6:45,15,2.30952
9/7/2025 7:00,15,2.30952
9/7/2025 7:15,15,2.30952
9/7/2025 7:30,15,2.30952
9/7/2025 7:45,15,2.30952
9/7/2025 8:00,15,2.30952
9/7/2025 8:15,15,2.30952
9/7/2025 8:30,15,2.30952
9/7/2025 8:45,15,2.30952
9/7/2025 9:00,15,2.30952
9/7/2025 9:15,15,2.30952
9/7/2025 9:30,15,2.30952
9/7/2025 9:45,15,2.30952
9/7/2025 10:00,15,2.30952
9/7/2025 10:15,15,2.30952
9/7/2025 10:30,15,2.30952
9/7/2025 10:45,15,2.30952
9/7/2025 11:00,15,2.30952
9/7/2025 11:15,15,2.30952
9/7/2025 11:30,15,2.30952
9/7/2025 11:45,15,2.30952
9/7/2025 12:00,15,2.30952
9/7/2025 12:15,15,2.30952
9/7/2025 12:30,15,2.30952
9/7/2025 12:45,15,2.30952
9/7/2025 13:00,15,2.30952
9/7/2025 13:15,15,2.30952
9/7/2025 13:30,15,2.30952
9/7/2025 13:45,15,2.30952
9/7/2025 14:00,15,2.30952
9/7/2025 14:15,15,2.30952
9/7/2025 14:30,15,2.30952
9/7/2025 14:45,15,2.30952
9/7/2025 15:00,15,2.30952
9/7/2025 15:15,15,2.30952
9/7/2025 15:30,15,2.30952
9/7/2025 15:45,15,2.30952
9/7/2025 16:00,15,2.30952
9/7/2025 16:15,15,2.30952
9/7/2025 16:30,15,2.30952
9/7/2025 16:45,15,2.30952
9/7/2025 17:00,15,2.30952
9/7/2025 17:15,15,2.30952
9/7/2025 17:30,15,2.30952
9/7/2025 17:45,15,2.30952
9/7/2025 18:00,15,2.30952
9/7/2025 18:15,15,2.30952
9/7/2025 18:30,15,2.30952
9/7/2025 18:45,15,2.30952
9/7/2025 19:00,15,2.30952
9/7/2025 19:15,15,2.30952
9/7/2025 19:30,15,2.30952
9/7/2025 19:45,15,2.30952
9/7/2025 20:00,15,2.30952
9/7/2025 20:15,15,2.30952
9/7/2025 20:30,15,2.30952
9/7/2025 20:45,15,2.30952
9/7/2025 21:00,15,2.30952
9/7/2025 21:15,15,2.30952
9/7/2025 21:30,15,2.30952
9/7/2025 21:45,13.169,0.47852
9/7/2025 22:00,15,2.30952
9/7/2025 22:15,13.167,0.47652
9/7/2025 22:30,13.167,0.47652
9/7/2025 22:45,13.167,0.47652
9/7/2025 23:00,13.167,0.47652
9/7/2025 23:15,13.167,0.47652
9/7/2025 23:30,13.166,0.47552
9/7/2025 23:45,13.166,0.47552
9/8/2025 0:00,13.166,0.47552
9/8/2025 0:15,13.166,0.47552
9/8/2025 0:30,13.166,0.47552
9/8/2025 0:45,13.166,0.47552
9/8/2025 1:00,13.164,0.47352
9/8/2025 1:15,13.164,0.47352
9/8/2025 1:30,13.164,0.47352
9/8/2025 1:45,13.164,0.47352
9/8/2025 2:00,13.164,0.47352
9/8/2025 2:15,13.164,0.47352
9/8/2025 2:30,13.164,0.47352
9/8/2025 2:45,13.164,0.47352
9/8/2025 3:00,13.164,0.47352
9/8/2025 3:15,13.162,0.47152
9/8/2025 3:30,13.162,0.47152
9/8/2025 3:45,13.162,0.47152
9/8/2025 4:00,13.162,0.47152
9/8/2025 4:15,13.16,0.46952
9/8/2025 4:30,13.16,0.46952
9/8/2025 4:45,13.16,0.46952
9/8/2025 5:00,13.16,0.46952
9/8/2025 5:15,13.16,0.46952
9/8/2025 5:30,13.16,0.46952
9/8/2025 5:45,13.16,0.46952
9/8/2025 6:00,13.16,0.46952
9/8/2025 6:15,13.159,0.46852
9/8/2025 6:30,13.16,0.46952
9/8/2025 6:45,13.159,0.46852
9/8/2025 7:00,13.159,0.46852
9/8/2025 7:15,13.157,0.46652
9/8/2025 7:30,13.157,0.46652
9/8/2025 7:45,13.157,0.46652
9/8/2025 8:00,13.155,0.46452
9/8/2025 8:15,13.157,0.46652
9/8/2025 8:30,13.155,0.46452
9/8/2025 8:45,13.155,0.46452
9/8/2025 9:00,13.155,0.46452
9/8/2025 9:15,13.153,0.46252
9/8/2025 9:30,13.152,0.46152
9/8/2025 9:45,13.15,0.45952
9/8/2025 10:00,13.15,0.45952
9/8/2025 10:15,13.15,0.45952
9/8/2025 10:30,13.148,0.45752
9/8/2025 10:45,13.148,0.45752
9/8/2025 11:00,13.148,0.45752
9/8/2025 11:15,13.145,0.45452
9/8/2025 11:30,13.146,0.45552
9/8/2025 11:45,13.145,0.45452
9/8/2025 12:00,13.146,0.45552
9/8/2025 12:15,13.145,0.45452
9/8/2025 12:30,13.146,0.45552
9/8/2025 12:45,13.145,0.45452
9/8/2025 13:00,13.146,0.45552
9/8/2025 13:15,13.145,0.45452
9/8/2025 13:30,13.145,0.45452
9/8/2025 13:45,13.145,0.45452
9/8/2025 14:00,13.143,0.45252
9/8/2025 14:15,13.145,0.45452
9/8/2025 14:30,13.145,0.45452
9/8/2025 14:45,13.145,0.45452
9/8/2025 15:00,13.143,0.45252
9/8/2025 15:15,13.143,0.45252
9/8/2025 15:30,13.143,0.45252
9/8/2025 15:45,13.143,0.45252
9/8/2025 16:00,13.143,0.45252
9/8/2025 16:15,13.143,0.45252
9/8/2025 16:30,13.143,0.45252
9/8/2025 16:45,13.143,0.45252
9/8/2025 17:00,13.143,0.45252
9/8/2025 17:15,13.143,0.45252
9/8/2025 17:30,13.141,0.45052
9/8/2025 17:45,13.143,0.45252
9/8/2025 18:00,13.141,0.45052
9/8/2025 18:15,13.143,0.45252
9/8/2025 18:30,13.143,0.45252
9/8/2025 18:45,13.143,0.45252
9/8/2025 19:00,13.141,0.45052
9/8/2025 19:15,13.141,0.45052
9/8/2025 19:30,13.141,0.45052
9/8/2025 19:45,13.141,0.45052
9/8/2025 20:00,13.141,0.45052
9/8/2025 20:15,13.141,0.45052
9/8/2025 20:30,13.141,0.45052
9/8/2025 20:45,13.139,0.44852
9/8/2025 21:00,13.137,0.44652
9/8/2025 21:15,13.139,0.44852
9/8/2025 21:30,13.141,0.45052
9/8/2025 21:45,13.141,0.45052
9/8/2025 22:00,13.139,0.44852
9/8/2025 22:15,13.141,0.45052
9/8/2025 22:30,13.141,0.45052
9/8/2025 22:45,13.139,0.44852
9/8/2025 23:00,13.141,0.45052
9/8/2025 23:15,13.141,0.45052
9/8/2025 23:30,13.139,0.44852
9/8/2025 23:45,13.137,0.44652
9/9/2025 0:00,13.139,0.44852
9/9/2025 0:15,13.137,0.44652
9/9/2025 0:30,13.137,0.44652
9/9/2025 0:45,13.137,0.44652
9/9/2025 1:00,13.139,0.44852
9/9/2025 1:15,13.137,0.44652
9/9/2025 1:30,13.137,0.44652
9/9/2025 1:45,13.137,0.44652
9/9/2025 2:00,13.137,0.44652
9/9/2025 2:15,13.137,0.44652
9/9/2025 2:30,13.137,0.44652
9/9/2025 2:45,13.137,0.44652
9/9/2025 3:00,13.136,0.44552
9/9/2025 3:15,13.137,0.44652
9/9/2025 3:30,13.137,0.44652
9/9/2025 3:45,13.137,0.44652
9/9/2025 4:00,13.137,0.44652
9/9/2025 4:15,13.137,0.44652
9/9/2025 4:30,13.136,0.44552
9/9/2025 4:45,13.137,0.44652
9/9/2025 5:00,13.136,0.44552
9/9/2025 5:15,13.136,0.44552
9/9/2025 5:30,13.136,0.44552
9/9/2025 5:45,13.134,0.44352
9/9/2025 6:00,13.136,0.44552
9/9/2025 6:15,13.136,0.44552
9/9/2025 6:30,13.136,0.44552
9/9/2025 6:45,13.136,0.44552
9/9/2025 7:00,13.134,0.44352
9/9/2025 7:15,13.134,0.44352
9/9/2025 7:30,13.134,0.44352
9/9/2025 7:45,13.134,0.44352
9/9/2025 8:00,13.136,0.44552
9/9/2025 8:15,13.136,0.44552
9/9/2025 8:30,13.136,0.44552
9/9/2025 8:45,13.134,0.44352
9/9/2025 9:00,13.134,0.44352
9/9/2025 9:15,13.134,0.44352
9/9/2025 9:30,13.134,0.44352
9/9/2025 9:45,13.13,0.43952
9/9/2025 10:00,13.132,0.44152
9/9/2025 10:15,13.13,0.43952
9/9/2025 10:30,13.129,0.43852
9/9/2025 10:45,13.13,0.43952
9/9/2025 11:00,13.129,0.43852
9/9/2025 11:15,13.13,0.43952
9/9/2025 11:30,13.127,0.43652
9/9/2025 11:45,13.129,0.43852
9/9/2025 12:00,13.127,0.43652
9/9/2025 12:15,13.129,0.43852
9/9/2025 12:30,13.127,0.43652
9/9/2025 12:45,13.127,0.43652
9/9/2025 13:00,13.129,0.43852
9/9/2025 13:15,13.129,0.43852
9/9/2025 13:30,13.127,0.43652
9/9/2025 13:45,13.129,0.43852
9/9/2025 14:00,13.129,0.43852
9/9/2025 14:15,13.129,0.43852
9/9/2025 14:30,13.127,0.43652
9/9/2025 14:45,13.129,0.43852
9/9/2025 15:00,13.127,0.43652
9/9/2025 15:15,13.127,0.43652
9/9/2025 15:30,13.127,0.43652
9/9/2025 15:45,13.127,0.43652
9/9/2025 16:00,13.125,0.43452
9/9/2025 16:15,13.127,0.43652
9/9/2025 16:30,13.127,0.43652
9/9/2025 16:45,13.127,0.43652
9/9/2025 17:00,13.127,0.43652
9/9/2025 17:15,13.127,0.43652
9/9/2025 17:30,13.127,0.43652
9/9/2025 17:45,13.127,0.43652
9/9/2025 18:00,13.127,0.43652
9/9/2025 18:15,13.125,0.43452
9/9/2025 18:30,13.127,0.43652
9/9/2025 18:45,13.129,0.43852
9/9/2025 19:00,13.127,0.43652
9/9/2025 19:15,13.127,0.43652
9/9/2025 19:30,13.129,0.43852
9/9/2025 19:45,13.13,0.43952
9/9/2025 20:00,13.127,0.43652
9/9/2025 20:15,13.127,0.43652
9/9/2025 20:30,13.125,0.43452
9/9/2025 20:45,13.127,0.43652
9/9/2025 21:00,13.127,0.43652
9/9/2025 21:15,13.127,0.43652
9/9/2025 21:30,13.125,0.43452
9/9/2025 21:45,13.127,0.43652
9/9/2025 22:00,13.127,0.43652
9/9/2025 22:15,13.127,0.43652
9/9/2025 22:30,13.129,0.43852
9/9/2025 22:45,13.13,0.43952
9/9/2025 23:00,13.129,0.43852
9/9/2025 23:15,13.127,0.43652
9/9/2025 23:30,13.129,0.43852
9/9/2025 23:45,13.13,0.43952
9/10/2025 0:00,13.127,0.43652
9/10/2025 0:15,13.127,0.43652
9/10/2025 0:30,13.125,0.43452
9/10/2025 0:45,13.127,0.43652
9/10/2025 1:00,13.127,0.43652
9/10/2025 1:15,13.129,0.43852
9/10/2025 1:30,13.127,0.43652
9/10/2025 1:45,13.125,0.43452
9/10/2025 2:00,13.129,0.43852
9/10/2025 2:15,13.127,0.43652
9/10/2025 2:30,13.127,0.43652
9/10/2025 2:45,13.125,0.43452
9/10/2025 3:00,13.127,0.43652
9/10/2025 3:15,13.125,0.43452
9/10/2025 3:30,13.127,0.43652
9/10/2025 3:45,13.123,0.43252
9/10/2025 4:00,13.127,0.43652
9/10/2025 4:15,13.125,0.43452
9/10/2025 4:30,13.129,0.43852
9/10/2025 4:45,13.127,0.43652
9/10/2025 5:00,13.127,0.43652
9/10/2025 5:15,13.127,0.43652
9/10/2025 5:30,13.125,0.43452
9/10/2025 5:45,13.127,0.43652
9/10/2025 6:00,13.127,0.43652
9/10/2025 6:15,13.123,0.43252
9/10/2025 6:30,13.127,0.43652
9/10/2025 6:45,13.127,0.43652
9/10/2025 7:00,13.127,0.43652
9/10/2025 7:15,13.127,0.43652
9/10/2025 7:30,13.127,0.43652
9/10/2025 7:45,13.123,0.43252
9/10/2025 8:00,13.127,0.43652
9/10/2025 8:15,13.123,0.43252
9/10/2025 8:30,13.127,0.43652
9/10/2025 8:45,13.125,0.43452
9/10/2025 9:00,13.123,0.43252
9/10/2025 9:15,13.125,0.43452
9/10/2025 9:30,13.123,0.43252
9/10/2025 9:45,13.125,0.43452
9/10/2025 10:00,13.125,0.43452
9/10/2025 10:15,13.123,0.43252
9/10/2025 10:30,13.12,0.42952
9/10/2025 10:45,13.123,0.43252
9/10/2025 11:00,13.122,0.43152
9/10/2025 11:15,13.122,0.43152
9/10/2025 11:30,13.123,0.43252
9/10/2025 11:45,13.123,0.43252
9/10/2025 12:00,13.123,0.43252
9/10/2025 12:15,13.122,0.43152
9/10/2025 12:30,13.123,0.43252
9/10/2025 12:45,13.123,0.43252
9/10/2025 13:00,13.125,0.43452
9/10/2025 13:15,13.123,0.43252
9/10/2025 13:30,13.122,0.43152
9/10/2025 13:45,13.122,0.43152
9/10/2025 14:00,13.123,0.43252
9/10/2025 14:15,13.123,0.43252
9/10/2025 14:30,13.12,0.42952
9/10/2025 14:45,13.122,0.43152
9/10/2025 15:00,13.123,0.43252
9/10/2025 15:15,13.123,0.43252
9/10/2025 15:30,13.123,0.43252
9/10/2025 15:45,13.123,0.43252
9/10/2025 16:00,13.123,0.43252
9/10/2025 16:15,13.122,0.43152
9/10/2025 16:30,13.123,0.43252
9/10/2025 16:45,13.122,0.43152
9/10/2025 17:00,13.122,0.43152
9/10/2025 17:15,13.123,0.43252
9/10/2025 17:30,13.123,0.43252
9/10/2025 17:45,13.125,0.43452
9/10/2025 18:00,13.123,0.43252
9/10/2025 18:15,13.123,0.43252
9/10/2025 18:30,13.122,0.43152
9/10/2025 18:45,13.122,0.43152
9/10/2025 19:00,13.122,0.43152
9/10/2025 19:15,13.122,0.43152
9/10/2025 19:30,13.122,0.43152
9/10/2025 19:45,13.122,0.43152
9/10/2025 20:00,13.122,0.43152
9/10/2025 20:15,13.122,0.43152
9/10/2025 20:30,13.122,0.43152
9/10/2025 20:45,13.122,0.43152
9/10/2025 21:00,13.122,0.43152
9/10/2025 21:15,13.122,0.43152
9/10/2025 21:30,13.122,0.43152
9/10/2025 21:45,13.122,0.43152
9/10/2025 22:00,13.122,0.43152
9/10/2025 22:15,13.122,0.43152
9/10/2025 22:30,13.122,0.43152
9/10/2025 22:45,13.122,0.43152
9/10/2025 23:00,13.123,0.43252
9/10/2025 23:15,13.113,0.42252
9/10/2025 23:30,13.122,0.43152
9/10/2025 23:45,13.122,0.43152
9/11/2025 0:00,13.122,0.43152
9/11/2025 0:15,13.122,0.43152
9/11/2025 0:30,13.122,0.43152
9/11/2025 0:45,13.122,0.43152
9/11/2025 1:00,13.122,0.43152
9/11/2025 1:15,13.122,0.43152
9/11/2025 1:30,13.12,0.42952
9/11/2025 1:45,13.125,0.43452
9/11/2025 2:00,13.122,0.43152
9/11/2025 2:15,13.122,0.43152
9/11/2025 2:30,13.122,0.43152
9/11/2025 2:45,13.122,0.43152
9/11/2025 3:00,13.122,0.43152
9/11/2025 3:15,13.122,0.43152
9/11/2025 3:30,13.122,0.43152
9/11/2025 3:45,13.122,0.43152
9/11/2025 4:00,13.122,0.43152
9/11/2025 4:15,13.122,0.43152
9/11/2025 4:30,13.122,0.43152
9/11/2025 4:45,13.122,0.43152
9/11/2025 5:00,13.122,0.43152
9/11/2025 5:15,13.122,0.43152
