wqms_id,dates,obs,unit,variable,streamflow,obs(ng/L)
wqms_10900721,12/10/2020,0.006529347,ug/l,PFOA,,8
wqms_10900721,6/16/2021,0.006,ug/l,PFOA,,7.814963259
wqms_10900721,9/14/2021,0.008,ug/l,PFOA,,7.634804543
wqms_10900721,12/14/2021,0.008,ug/l,PFOA,,6.529347401
wqms_10900721,1/19/2022,0.006,ug/l,PFOA,,6
wqms_10900721,2/10/2022,0.016,ug/l,PFOA,,8
wqms_10900721,3/9/2022,0.013,ug/l,PFOA,,8
wqms_10900721,4/6/2022,0.019,ug/l,PFOA,,6
wqms_10900721,5/12/2022,0.009,ug/l,PFOA,,16
wqms_10900721,6/27/2022,0.011,ug/l,PFOA,,13
wqms_10900721,7/19/2022,0.014,ug/l,PFOA,,19
wqms_10900721,8/24/2022,0.019,ug/l,PFOA,,9
wqms_10900721,9/20/2022,0.008,ug/l,PFOA,,11
wqms_10900721,10/18/2022,0.005,ug/l,PFOA,,14
wqms_10900721,11/16/2022,0.009504303,ug/l,PFOA,,19
wqms_10900721,12/14/2022,0.007995437,ug/l,PFOA,,8
wqms_10900721,1/18/2023,0.006906864,ug/l,PFOA,,5
wqms_10900721,2/16/2023,0.00945,ug/l,PFOA,,9.504303274
wqms_10900721,3/15/2023,0.015,ug/l,PFOA,,7.995437242
wqms_10900721,4/11/2023,0.014,ug/l,PFOA,,6.906863757
wqms_10900721,5/16/2023,0.008918247,ug/l,PFOA,,9.45
wqms_10900721,6/14/2023,0.007091122,ug/l,PFOA,,15
wqms_10900721,7/11/2023,0.01,ug/l,PFOA,,14
wqms_10900721,8/9/2023,0.012,ug/l,PFOA,,8.918247368
wqms_10900721,9/13/2023,0.005,ug/l,PFOA,,7.091122339
wqms_10900721,10/11/2023,0.01,ug/l,PFOA,,10
wqms_10900721,11/8/2023,0.003709831,ug/l,PFOA,,12
wqms_10900721,12/4/2023,0.004243334,ug/l,PFOA,,5
wqms_10900722,2/16/2022,0.0025,ug/l,PFOA,,10
wqms_10900722,5/25/2022,0.0025,ug/l,PFOA,,3.709830749
wqms_10900722,8/11/2022,0.0025,ug/l,PFOA,,4.243334256
wqms_10900722,11/9/2022,0.0025,ug/l,PFOA,,2.5
wqms_10900722,2/1/2023,0.0025,ug/l,PFOA,,2.5
wqms_10900722,5/3/2023,0.0025,ug/l,PFOA,,2.5
wqms_10900722,8/1/2023,0.001,ug/l,PFOA,,2.5
wqms_10900722,11/8/2023,0.001,ug/l,PFOA,,2.5
wqms_10900723,2/16/2022,0.0025,ug/l,PFOA,,2.5
wqms_10900723,5/25/2022,0.0025,ug/l,PFOA,,1
wqms_10900723,8/11/2022,0.0025,ug/l,PFOA,,1
wqms_10900723,11/9/2022,0.0025,ug/l,PFOA,,2.5
wqms_10900723,2/1/2023,0.0025,ug/l,PFOA,,2.5
wqms_10900723,5/3/2023,0.0025,ug/l,PFOA,,2.5
wqms_10900723,8/1/2023,0.001,ug/l,PFOA,,2.5
wqms_10900723,11/8/2023,0.001,ug/l,PFOA,,2.5
wqms_10900732,5/28/2019,0.006172465,ug/l,PFOA,,2.5
wqms_10900732,8/19/2019,0.008,ug/l,PFOA,,1
wqms_10900732,10/14/2019,0.007,ug/l,PFOA,,1
wqms_10900732,2/6/2023,0.008,ug/l,PFOA,,6.172465049
wqms_10900732,5/8/2023,0.007,ug/l,PFOA,,8
wqms_10900732,8/8/2023,0.012,ug/l,PFOA,,7
wqms_10900732,11/6/2023,0.007,ug/l,PFOA,,8
wqms_10900733,1/14/2019,0.0025,ug/l,PFOA,,7
wqms_10900733,3/27/2019,0.0025,ug/l,PFOA,,12
wqms_10900733,7/4/2019,0.0025,ug/l,PFOA,,7
wqms_10900733,10/10/2019,0.0025,ug/l,PFOA,,2.5
wqms_10900733,1/9/2020,0.0025,ug/l,PFOA,,2.5
wqms_10900733,3/30/2020,0.0025,ug/l,PFOA,,2.5
wqms_10900733,6/29/2020,0.0025,ug/l,PFOA,,2.5
wqms_10900733,10/7/2020,0.0025,ug/l,PFOA,,2.5
wqms_10900733,2/21/2022,0.0025,ug/l,PFOA,,2.5
wqms_10900733,5/16/2022,0.0025,ug/l,PFOA,,2.5
wqms_10900733,7/26/2022,0.0025,ug/l,PFOA,,2.5
wqms_10900733,11/17/2022,0.0025,ug/l,PFOA,,2.5
wqms_10900733,2/6/2023,0.0025,ug/l,PFOA,,2.5
wqms_10900733,5/10/2023,0.0025,ug/l,PFOA,,2.5
wqms_10900733,8/21/2023,0.001,ug/l,PFOA,,2.5
wqms_10900733,11/15/2023,0.001,ug/l,PFOA,,2.5
wqms_10900735,2/7/2017,0.005,ug/l,PFOA,,2.5
wqms_10900735,6/19/2017,0.005,ug/l,PFOA,,1
wqms_10900735,9/6/2017,0.005,ug/l,PFOA,,1
wqms_10900735,12/6/2017,0.0025,ug/l,PFOA,,5
wqms_10900735,1/29/2019,0.0025,ug/l,PFOA,,5
wqms_10900735,2/26/2019,0.0025,ug/l,PFOA,,5
wqms_10900735,3/25/2019,0.0025,ug/l,PFOA,,2.5
wqms_10900735,5/2/2019,0.0025,ug/l,PFOA,,2.5
wqms_10900735,5/28/2019,0.0025,ug/l,PFOA,,2.5
wqms_10900735,6/25/2019,0.0025,ug/l,PFOA,,2.5
wqms_10900735,7/30/2019,0.0025,ug/l,PFOA,,2.5
wqms_10900735,8/27/2019,0.0025,ug/l,PFOA,,2.5
wqms_10900735,9/4/2019,0.0025,ug/l,PFOA,,2.5
wqms_10900735,10/22/2019,0.0025,ug/l,PFOA,,2.5
wqms_10900735,11/27/2019,0.0025,ug/l,PFOA,,2.5
wqms_10900735,12/10/2019,0.0025,ug/l,PFOA,,2.5
wqms_10900735,1/22/2020,0.0025,ug/l,PFOA,,2.5
wqms_10900735,2/25/2020,0.0025,ug/l,PFOA,,2.5
wqms_10900735,3/25/2020,0.0025,ug/l,PFOA,,2.5
wqms_10900735,4/29/2020,0.0025,ug/l,PFOA,,2.5
wqms_10900735,5/28/2020,0.0025,ug/l,PFOA,,2.5
wqms_10900735,6/30/2020,0.0025,ug/l,PFOA,,2.5
wqms_10900735,7/21/2020,0.0025,ug/l,PFOA,,2.5
wqms_10900735,8/25/2020,0.0025,ug/l,PFOA,,2.5
wqms_10900735,9/23/2020,0.0025,ug/l,PFOA,,2.5
wqms_10900735,10/27/2020,0.0025,ug/l,PFOA,,2.5
wqms_10900735,11/24/2020,0.0025,ug/l,PFOA,,2.5
wqms_10900735,12/21/2020,0.0025,ug/l,PFOA,,2.5
wqms_10900735,1/26/2022,0.0025,ug/l,PFOA,,2.5
wqms_10900735,2/22/2022,0.0025,ug/l,PFOA,,2.5
wqms_10900735,3/23/2022,0.0025,ug/l,PFOA,,2.5
wqms_10900735,4/20/2022,0.0025,ug/l,PFOA,,2.5
wqms_10900735,5/24/2022,0.0025,ug/l,PFOA,,2.5
wqms_10900735,6/29/2022,0.007,ug/l,PFOA,,2.5
wqms_10900735,7/27/2022,0.0025,ug/l,PFOA,,2.5
wqms_10900735,8/31/2022,0.0025,ug/l,PFOA,,2.5
wqms_10900735,9/28/2022,0.0025,ug/l,PFOA,,7
wqms_10900735,10/25/2022,0.0025,ug/l,PFOA,,2.5
wqms_10900735,11/21/2022,0.0025,ug/l,PFOA,,2.5
wqms_10900735,12/27/2022,0.0025,ug/l,PFOA,,2.5
wqms_10900735,1/10/2023,0.0025,ug/l,PFOA,,2.5
wqms_10900735,2/1/2023,0.0025,ug/l,PFOA,,2.5
wqms_10900735,3/6/2023,0.0025,ug/l,PFOA,,2.5
wqms_10900735,4/4/2023,0.0025,ug/l,PFOA,,2.5
wqms_10900735,5/2/2023,0.0025,ug/l,PFOA,,2.5
wqms_10900735,6/6/2023,0.0025,ug/l,PFOA,,2.5
wqms_10900735,7/4/2023,0.001,ug/l,PFOA,,2.5
wqms_10900735,8/1/2023,0.001,ug/l,PFOA,,2.5
wqms_10900735,9/12/2023,0.001,ug/l,PFOA,,2.5
wqms_10900735,9/27/2023,0.001,ug/l,PFOA,,1
wqms_10900735,11/13/2023,0.001,ug/l,PFOA,,1
wqms_10900735,12/11/2023,0.001,ug/l,PFOA,,1
wqms_10900736,3/14/2019,0.0025,ug/l,PFOA,,1
wqms_10900736,6/13/2019,0.0025,ug/l,PFOA,,1
wqms_10900736,9/10/2019,0.0025,ug/l,PFOA,,1
wqms_10900736,12/19/2019,0.0025,ug/l,PFOA,,2.5
wqms_10900736,3/17/2020,0.0025,ug/l,PFOA,,2.5
wqms_10900736,6/18/2020,0.0025,ug/l,PFOA,,2.5
wqms_10900736,9/14/2020,0.0025,ug/l,PFOA,,2.5
wqms_10900736,12/16/2020,0.0025,ug/l,PFOA,,2.5
wqms_10900736,3/16/2022,0.0025,ug/l,PFOA,,2.5
wqms_10900736,6/22/2022,0.0025,ug/l,PFOA,,2.5
wqms_10900736,9/12/2022,0.0025,ug/l,PFOA,,2.5
wqms_10900736,11/24/2022,0.0025,ug/l,PFOA,,2.5
wqms_10900736,3/22/2023,0.0025,ug/l,PFOA,,2.5
wqms_10900736,6/7/2023,0.0025,ug/l,PFOA,,2.5
wqms_10900736,9/27/2023,0.001,ug/l,PFOA,,2.5
wqms_10900736,11/28/2023,0.001,ug/l,PFOA,,2.5
wqms_10900737,3/10/2020,0.0025,ug/l,PFOA,,2.5
wqms_10900737,6/25/2020,0.0025,ug/l,PFOA,,1
wqms_10900737,9/14/2020,0.0025,ug/l,PFOA,,1
wqms_10900737,12/16/2020,0.0025,ug/l,PFOA,,2.5
wqms_10900737,3/14/2022,0.0025,ug/l,PFOA,,2.5
wqms_10900737,6/22/2022,0.0025,ug/l,PFOA,,2.5
wqms_10900737,9/14/2022,0.0025,ug/l,PFOA,,2.5
wqms_10900737,11/24/2022,0.0025,ug/l,PFOA,,2.5
wqms_10900737,3/22/2023,0.0025,ug/l,PFOA,,2.5
wqms_10900737,6/7/2023,0.0025,ug/l,PFOA,,2.5
wqms_10900737,9/25/2023,0.001,ug/l,PFOA,,2.5
wqms_10900737,11/28/2023,0.001,ug/l,PFOA,,2.5
wqms_10900738,5/25/2023,0.0025,ug/l,PFOA,,2.5
wqms_10900738,8/29/2023,0.001,ug/l,PFOA,,1
wqms_10900740,11/3/2022,0.0025,ug/l,PFOA,,1
wqms_10900740,11/29/2023,0.001,ug/l,PFOA,,2.5
wqms_10900742,2/7/2019,0.005,ug/l,PFOA,,1
wqms_10900742,5/7/2019,0.005660371,ug/l,PFOA,,2.5
wqms_10900742,8/7/2019,0.005833967,ug/l,PFOA,,1
wqms_10900742,11/12/2019,0.006,ug/l,PFOA,,5
wqms_10900742,2/3/2020,0.006163423,ug/l,PFOA,,5.660370948
wqms_10900742,5/27/2020,0.006,ug/l,PFOA,,5.833967106
wqms_10900742,7/13/2020,0.005264951,ug/l,PFOA,,6
wqms_10900742,10/6/2020,0.005473864,ug/l,PFOA,,6.163422877
wqms_10900742,8/17/2021,0.007,ug/l,PFOA,,6
wqms_10900742,11/23/2021,0.006,ug/l,PFOA,,5.264951461
wqms_10900742,2/7/2022,0.009,ug/l,PFOA,,5.473864088
wqms_10900742,5/9/2022,0.005,ug/l,PFOA,,7
wqms_10900742,8/8/2022,0.008,ug/l,PFOA,,6
wqms_10900742,11/8/2022,0.007,ug/l,PFOA,,9
wqms_10900742,2/15/2023,0.00600033,ug/l,PFOA,,5
wqms_10900742,5/16/2023,0.006,ug/l,PFOA,,8
wqms_10900742,8/16/2023,0.007,ug/l,PFOA,,7
wqms_10900742,11/15/2023,0.006,ug/l,PFOA,,6.000330272
wqms_10900743,2/7/2019,0.0025,ug/l,PFOA,,6
wqms_10900743,5/8/2019,0.0025,ug/l,PFOA,,7
wqms_10900743,7/3/2019,0.0025,ug/l,PFOA,,6
wqms_10900743,11/18/2019,0.0025,ug/l,PFOA,,2.5
wqms_10900743,2/10/2020,0.0025,ug/l,PFOA,,2.5
wqms_10900743,5/27/2020,0.0025,ug/l,PFOA,,2.5
wqms_10900743,7/13/2020,0.0025,ug/l,PFOA,,2.5
wqms_10900743,11/11/2020,0.0025,ug/l,PFOA,,2.5
wqms_10900743,2/7/2022,0.0025,ug/l,PFOA,,2.5
wqms_10900743,5/9/2022,0.0025,ug/l,PFOA,,2.5
wqms_10900743,8/8/2022,0.0025,ug/l,PFOA,,2.5
wqms_10900743,11/8/2022,0.0025,ug/l,PFOA,,2.5
wqms_10900743,2/15/2023,0.0025,ug/l,PFOA,,2.5
wqms_10900743,5/16/2023,0.0025,ug/l,PFOA,,2.5
wqms_10900743,8/21/2023,0.004,ug/l,PFOA,,2.5
wqms_10900743,11/15/2023,0.001,ug/l,PFOA,,2.5
wqms_10900744,3/15/2016,0.645,ug/l,PFOA,,2.5
wqms_10900744,5/31/2016,0.577,ug/l,PFOA,,4
wqms_10900744,8/10/2016,0.389,ug/l,PFOA,,1
wqms_10900744,11/15/2016,0.612,ug/l,PFOA,,645
wqms_10900744,3/20/2017,0.586,ug/l,PFOA,,577
wqms_10900744,6/19/2017,0.845,ug/l,PFOA,,389
wqms_10900744,8/9/2017,0.711,ug/l,PFOA,,612
wqms_10900744,12/13/2017,0.256,ug/l,PFOA,,586
wqms_10900744,3/20/2019,0.257,ug/l,PFOA,,845
wqms_10900744,6/12/2019,0.232,ug/l,PFOA,,711
wqms_10900744,8/6/2019,0.211,ug/l,PFOA,,256
wqms_10900744,12/4/2019,0.162,ug/l,PFOA,,257
wqms_10900744,3/9/2020,0.141,ug/l,PFOA,,232
wqms_10900744,6/17/2020,0.262,ug/l,PFOA,,211
wqms_10900744,8/12/2020,0.313,ug/l,PFOA,,162
wqms_10900744,12/14/2020,0.148,ug/l,PFOA,,141
wqms_10900744,1/25/2021,0.101,ug/l,PFOA,,262
wqms_10900744,2/1/2021,0.099,ug/l,PFOA,,313
wqms_10900744,3/16/2021,0.206,ug/l,PFOA,,148
wqms_10900744,4/14/2021,0.116,ug/l,PFOA,,101
wqms_10900744,5/18/2021,0.155,ug/l,PFOA,,99
wqms_10900744,6/14/2021,0.224,ug/l,PFOA,,206
wqms_10900744,7/26/2021,0.264,ug/l,PFOA,,116
wqms_10900744,8/17/2021,0.223,ug/l,PFOA,,155
wqms_10900744,9/13/2021,0.22,ug/l,PFOA,,224
wqms_10900744,10/20/2021,0.228,ug/l,PFOA,,264
wqms_10900744,11/23/2021,0.217,ug/l,PFOA,,223
wqms_10900744,12/22/2021,0.209,ug/l,PFOA,,220
wqms_10900744,1/12/2022,0.215,ug/l,PFOA,,228
wqms_10900744,2/7/2022,0.271,ug/l,PFOA,,217
wqms_10900744,3/22/2022,0.226,ug/l,PFOA,,209
wqms_10900744,4/26/2022,0.193,ug/l,PFOA,,215
wqms_10900744,5/9/2022,0.168,ug/l,PFOA,,271
wqms_10900744,6/21/2022,0.131,ug/l,PFOA,,226
wqms_10900744,7/12/2022,0.227,ug/l,PFOA,,193
wqms_10900744,8/8/2022,0.191,ug/l,PFOA,,168
wqms_10900744,9/12/2022,0.199,ug/l,PFOA,,131
wqms_10900744,10/10/2022,0.211,ug/l,PFOA,,227
wqms_10900744,11/8/2022,0.212,ug/l,PFOA,,191
wqms_10900744,12/6/2022,0.061,ug/l,PFOA,,199
wqms_10900744,1/24/2023,0.068,ug/l,PFOA,,211
wqms_10900744,2/15/2023,0.279,ug/l,PFOA,,212
wqms_10900744,3/20/2023,0.238,ug/l,PFOA,,61
wqms_10900744,4/17/2023,0.228,ug/l,PFOA,,68
wqms_10900744,5/16/2023,0.116,ug/l,PFOA,,279
wqms_10900744,6/6/2023,0.217,ug/l,PFOA,,238
wqms_10900744,7/18/2023,0.28,ug/l,PFOA,,228
wqms_10900744,8/16/2023,0.24,ug/l,PFOA,,116
wqms_10900744,9/4/2023,0.214,ug/l,PFOA,,217
wqms_10900744,10/3/2023,0.218,ug/l,PFOA,,280
wqms_10900744,11/15/2023,0.159,ug/l,PFOA,,240
wqms_10900744,12/5/2023,0.127,ug/l,PFOA,,214
wqms_10900749,3/21/2019,1,ug/l,PFOA,,218
wqms_10900751,3/21/2019,1,ug/l,PFOA,,159
wqms_10900753,5/27/2019,1,ug/l,PFOA,,127
wqms_10900753,9/9/2019,1,ug/l,PFOA,,1000
wqms_10900754,5/23/2019,1,ug/l,PFOA,,1000
wqms_10900754,9/9/2019,1,ug/l,PFOA,,1000
wqms_10900755,5/23/2019,1,ug/l,PFOA,,1000
wqms_10900755,9/9/2019,1,ug/l,PFOA,,1000
wqms_10900758,3/21/2019,1,ug/l,PFOA,,1000
wqms_10900761,3/21/2019,1,ug/l,PFOA,,1000
wqms_10900784,5/7/2019,1,ug/l,PFOA,,1000
wqms_10900784,8/12/2019,1,ug/l,PFOA,,1000
wqms_10900784,10/22/2019,1,ug/l,PFOA,,1000
wqms_10900795,1/21/2019,1,ug/l,PFOA,,1000
wqms_10900795,4/15/2019,1,ug/l,PFOA,,1000
wqms_10900795,7/23/2019,1,ug/l,PFOA,,1000
wqms_10900795,10/24/2019,1,ug/l,PFOA,,1000
wqms_10900802,1/24/2019,1,ug/l,PFOA,,1000
wqms_10900802,4/8/2019,1,ug/l,PFOA,,1000
wqms_10900802,7/15/2019,1,ug/l,PFOA,,1000
wqms_10900802,10/14/2019,1,ug/l,PFOA,,1000
wqms_10900807,1/21/2019,1,ug/l,PFOA,,1000
wqms_10900807,4/15/2019,1,ug/l,PFOA,,1000
wqms_10900807,7/23/2019,1,ug/l,PFOA,,1000
wqms_10900807,10/23/2019,1,ug/l,PFOA,,1000
wqms_10900810,2/2/2022,0.015,ug/l,PFOA,,1000
wqms_10900810,5/3/2022,0.015,ug/l,PFOA,,1000
wqms_10900810,6/8/2022,0.015,ug/l,PFOA,,1000
wqms_10900810,9/6/2022,0.015,ug/l,PFOA,,15
wqms_10900810,10/3/2022,0.015,ug/l,PFOA,,15
wqms_10900810,11/9/2022,0.015,ug/l,PFOA,,15
wqms_10900810,12/6/2022,0.015,ug/l,PFOA,,15
wqms_10900811,2/2/2022,0.015,ug/l,PFOA,,15
wqms_10900811,4/5/2022,0.015,ug/l,PFOA,,15
wqms_10900811,6/8/2022,0.015,ug/l,PFOA,,15
wqms_10900811,8/2/2022,0.015,ug/l,PFOA,,15
wqms_10900811,10/4/2022,0.015,ug/l,PFOA,,15
wqms_10900811,2/8/2023,0.015,ug/l,PFOA,,15
wqms_10900811,4/5/2023,0.015,ug/l,PFOA,,15
wqms_10900811,6/7/2023,0.015,ug/l,PFOA,,15
wqms_10900811,8/9/2023,0.015,ug/l,PFOA,,15
wqms_10900811,10/3/2023,0.015,ug/l,PFOA,,15
wqms_10900811,12/12/2023,0.015,ug/l,PFOA,,15
wqms_10900815,1/16/2019,0.03,ug/l,PFOA,,15
wqms_10900815,3/26/2019,0.03,ug/l,PFOA,,15
wqms_10900815,6/18/2019,0.03,ug/l,PFOA,,15
wqms_10900815,11/26/2019,0.03,ug/l,PFOA,,30
wqms_10900815,10/19/2020,0.015,ug/l,PFOA,,30
wqms_10900815,11/25/2020,0.015,ug/l,PFOA,,30
wqms_10900815,12/15/2020,0.015,ug/l,PFOA,,30
wqms_10900815,2/8/2022,0.015,ug/l,PFOA,,15
wqms_10900815,5/18/2022,0.015,ug/l,PFOA,,15
wqms_10900815,6/15/2022,0.015,ug/l,PFOA,,15
wqms_10900815,3/1/2023,0.015,ug/l,PFOA,,15
wqms_10900815,5/25/2023,0.015,ug/l,PFOA,,15
wqms_10900815,6/13/2023,0.015,ug/l,PFOA,,15
wqms_10900816,6/15/2022,0.015,ug/l,PFOA,,15
wqms_10900816,9/13/2022,0.015,ug/l,PFOA,,15
wqms_10900816,11/2/2022,0.015,ug/l,PFOA,,15
wqms_10900820,1/16/2019,0.03,ug/l,PFOA,,15
wqms_10900820,6/4/2019,0.03,ug/l,PFOA,,15
wqms_10900820,9/17/2019,0.03,ug/l,PFOA,,15
wqms_10900820,12/4/2019,0.03,ug/l,PFOA,,30
wqms_10900820,2/10/2020,0.015,ug/l,PFOA,,30
wqms_10900820,7/8/2020,0.015,ug/l,PFOA,,30
wqms_10900820,10/12/2020,0.015,ug/l,PFOA,,30
wqms_10900820,11/3/2020,0.015,ug/l,PFOA,,15
wqms_10900820,3/16/2022,0.015,ug/l,PFOA,,15
wqms_10900820,6/22/2022,0.015,ug/l,PFOA,,15
wqms_10900820,9/27/2022,0.015,ug/l,PFOA,,15
wqms_10900820,11/14/2022,0.015,ug/l,PFOA,,15
wqms_10900820,2/8/2023,0.015,ug/l,PFOA,,15
wqms_10900820,5/24/2023,0.015,ug/l,PFOA,,15
wqms_10900820,11/7/2023,0.015,ug/l,PFOA,,15
wqms_10900820,12/19/2023,0.015,ug/l,PFOA,,15
wqms_10900824,2/12/2019,0.03,ug/l,PFOA,,15
wqms_10900824,5/7/2019,0.03,ug/l,PFOA,,15
wqms_10900824,7/3/2019,0.03,ug/l,PFOA,,15
wqms_10900824,11/6/2019,0.03,ug/l,PFOA,,30
wqms_10900824,2/4/2020,0.015,ug/l,PFOA,,30
wqms_10900824,6/9/2020,0.015,ug/l,PFOA,,30
wqms_10900824,9/2/2020,0.015,ug/l,PFOA,,30
wqms_10900824,11/3/2020,0.015,ug/l,PFOA,,15
wqms_10900824,3/2/2022,0.015,ug/l,PFOA,,15
wqms_10900824,5/3/2022,0.015,ug/l,PFOA,,15
wqms_10900824,7/5/2022,0.015,ug/l,PFOA,,15
wqms_10900824,10/4/2022,0.015,ug/l,PFOA,,15
wqms_10900824,3/7/2023,0.015,ug/l,PFOA,,15
wqms_10900824,6/7/2023,0.015,ug/l,PFOA,,15
wqms_10900824,8/9/2023,0.015,ug/l,PFOA,,15
wqms_10900824,11/8/2023,0.015,ug/l,PFOA,,15
wqms_10900827,1/14/2019,0.03,ug/l,PFOA,,15
wqms_10900827,4/15/2019,0.03,ug/l,PFOA,,15
wqms_10900827,7/4/2019,0.03,ug/l,PFOA,,15
wqms_10900827,10/14/2019,0.03,ug/l,PFOA,,30
wqms_10900827,2/3/2020,0.015,ug/l,PFOA,,30
wqms_10900827,6/3/2020,0.015,ug/l,PFOA,,30
wqms_10900827,8/26/2020,0.015,ug/l,PFOA,,30
wqms_10900827,10/21/2020,0.015,ug/l,PFOA,,15
wqms_10900827,3/16/2022,0.015,ug/l,PFOA,,15
wqms_10900827,5/25/2022,0.015,ug/l,PFOA,,15
wqms_10900827,9/1/2022,0.015,ug/l,PFOA,,15
wqms_10900827,11/9/2022,0.015,ug/l,PFOA,,15
wqms_10900827,3/7/2023,0.015,ug/l,PFOA,,15
wqms_10900827,5/8/2023,0.015,ug/l,PFOA,,15
wqms_10900827,9/18/2023,0.015,ug/l,PFOA,,15
wqms_10900827,11/6/2023,0.015,ug/l,PFOA,,15
wqms_10900828,3/19/2019,0.03,ug/l,PFOA,,15
wqms_10900829,1/19/2022,0.015,ug/l,PFOA,,15
wqms_10900829,5/3/2022,0.015,ug/l,PFOA,,15
wqms_10900829,7/12/2022,0.015,ug/l,PFOA,,30
wqms_10900829,9/12/2022,0.015,ug/l,PFOA,,15
wqms_10900829,2/6/2023,0.015,ug/l,PFOA,,15
wqms_10900829,9/5/2023,0.015,ug/l,PFOA,,15
wqms_10900831,1/19/2022,0.015,ug/l,PFOA,,15
wqms_10900831,5/2/2022,0.015,ug/l,PFOA,,15
wqms_10900831,7/12/2022,0.015,ug/l,PFOA,,15
wqms_10900831,9/12/2022,0.015,ug/l,PFOA,,15
wqms_10900831,2/6/2023,0.015,ug/l,PFOA,,15
wqms_10900831,6/12/2023,0.015,ug/l,PFOA,,15
wqms_10900831,7/26/2023,0.015,ug/l,PFOA,,15
wqms_10900831,9/5/2023,0.015,ug/l,PFOA,,15
wqms_10900840,1/24/2019,0.03,ug/l,PFOA,,15
wqms_10900840,4/3/2019,0.03,ug/l,PFOA,,15
wqms_10900840,7/16/2019,0.04,ug/l,PFOA,,15
wqms_10900840,10/23/2019,0.03,ug/l,PFOA,,30
wqms_10900840,2/4/2020,0.015,ug/l,PFOA,,30
wqms_10900840,6/23/2020,0.015,ug/l,PFOA,,40
wqms_10900840,7/28/2020,0.015,ug/l,PFOA,,30
wqms_10900840,8/25/2020,0.015,ug/l,PFOA,,15
wqms_10900840,9/28/2020,0.015,ug/l,PFOA,,15
wqms_10900840,10/26/2020,0.015,ug/l,PFOA,,15
wqms_10900840,11/23/2020,0.015,ug/l,PFOA,,15
wqms_10900840,3/2/2022,0.015,ug/l,PFOA,,15
wqms_10900840,5/3/2022,0.015,ug/l,PFOA,,15
wqms_10900840,7/4/2022,0.015,ug/l,PFOA,,15
wqms_10900840,11/8/2022,0.015,ug/l,PFOA,,15
wqms_10900840,3/8/2023,0.015,ug/l,PFOA,,15
wqms_10900840,5/9/2023,0.015,ug/l,PFOA,,15
wqms_10900840,9/5/2023,0.015,ug/l,PFOA,,15
wqms_10900840,11/7/2023,0.015,ug/l,PFOA,,15
wqms_10900842,1/24/2019,0.03,ug/l,PFOA,,15
wqms_10900842,4/3/2019,0.03,ug/l,PFOA,,15
wqms_10900842,7/16/2019,0.04,ug/l,PFOA,,15
wqms_10900842,10/23/2019,0.03,ug/l,PFOA,,30
wqms_10900842,2/4/2020,0.015,ug/l,PFOA,,30
wqms_10900842,6/23/2020,0.015,ug/l,PFOA,,40
wqms_10900842,7/28/2020,0.015,ug/l,PFOA,,30
wqms_10900842,8/25/2020,0.015,ug/l,PFOA,,15
wqms_10900842,9/28/2020,0.015,ug/l,PFOA,,15
wqms_10900842,10/26/2020,0.015,ug/l,PFOA,,15
wqms_10900842,11/23/2020,0.015,ug/l,PFOA,,15
wqms_10900842,3/2/2022,0.015,ug/l,PFOA,,15
wqms_10900842,5/3/2022,0.015,ug/l,PFOA,,15
wqms_10900842,7/4/2022,0.015,ug/l,PFOA,,15
wqms_10900842,11/8/2022,0.015,ug/l,PFOA,,15
wqms_10900842,3/8/2023,0.015,ug/l,PFOA,,15
wqms_10900842,5/9/2023,0.015,ug/l,PFOA,,15
wqms_10900842,9/5/2023,0.015,ug/l,PFOA,,15
wqms_10900842,11/7/2023,0.015,ug/l,PFOA,,15
wqms_10900844,1/29/2019,0.03,ug/l,PFOA,,15
wqms_10900844,4/2/2019,0.03,ug/l,PFOA,,15
wqms_10900844,7/3/2019,0.03,ug/l,PFOA,,15
wqms_10900844,10/8/2019,0.03,ug/l,PFOA,,30
wqms_10900844,2/11/2020,0.015,ug/l,PFOA,,30
wqms_10900844,6/9/2020,0.015,ug/l,PFOA,,30
wqms_10900844,7/22/2020,0.015,ug/l,PFOA,,30
wqms_10900844,8/11/2020,0.015,ug/l,PFOA,,15
wqms_10900844,9/15/2020,0.015,ug/l,PFOA,,15
wqms_10900844,10/13/2020,0.015,ug/l,PFOA,,15
wqms_10900844,11/11/2020,0.015,ug/l,PFOA,,15
wqms_10900844,3/21/2022,0.015,ug/l,PFOA,,15
wqms_10900844,5/23/2022,0.015,ug/l,PFOA,,15
wqms_10900844,7/18/2022,0.015,ug/l,PFOA,,15
wqms_10900844,11/21/2022,0.015,ug/l,PFOA,,15
wqms_10900844,3/13/2023,0.015,ug/l,PFOA,,15
wqms_10900844,6/20/2023,0.015,ug/l,PFOA,,15
wqms_10900844,9/13/2023,0.015,ug/l,PFOA,,15
wqms_10900844,11/14/2023,0.015,ug/l,PFOA,,15
wqms_10900847,3/21/2022,0.015,ug/l,PFOA,,15
wqms_10900847,5/4/2022,0.015,ug/l,PFOA,,15
wqms_10900847,9/6/2022,0.015,ug/l,PFOA,,15
wqms_10900847,11/9/2022,0.015,ug/l,PFOA,,15
wqms_10900847,3/1/2023,0.015,ug/l,PFOA,,15
wqms_10900847,5/29/2023,0.015,ug/l,PFOA,,15
wqms_10900847,9/6/2023,0.015,ug/l,PFOA,,15
wqms_10900847,11/6/2023,0.015,ug/l,PFOA,,15
